7,821.25,829.7,806.7,823.8,823.02,814.34,843.875,875.997,892.866,-25.196,-26.764,3.136,64.551,49.709,94.235,53.636,58.266,0.293,1.117,-3.929,50.086,48.409,60.01,109.878,13.123,33.117,51.894,66.978,41.667,47.669,40.332,40.543,55.005,75.303,-81.19,-70.954,863.254,964.147,762.361,-0.24,-0.319,-0.452,-3.689,-6.664,35.714,-48.057,-0.646,-0.73,-0.689,946.002,40.68,23,24.793,50.446,778.911,-9.717,2.64,865.221,760.907,866.233,911.667,957.1,774.633,728.467,682.3,-31.55,-59.795,59.739,50.227,834.704,811.336,621.477,613.827,596.557
6,380.7,381.7,380.6,381.3,382.13,382.41,384.355,385.315,384.963,-1.266,-0.96,-0.611,28.054,28.123,27.917,73.913,70.94,-0.259,-0.368,-0.944,65.941,62.581,78.671,119.904,7.674,34.884,65.732,64.732,25,26.025,29.531,37.034,84.127,89.13,-3.089,-1.69,385.108,390.096,380.12,-0.639,-0.639,-0.654,-1.089,-1.046,21.429,-47.936,-0.756,-0.671,-0.594,-111.002,-113.234,1.1,1.536,2.494,383.133,-124.522,-7.01,402.297,362.643,382.1,386.8,391.5,376.5,375.6,374.7,-4.2,-2.739,43.978,45.919,382.838,381.422,74.816,75.286,75.596
6,333.4,333.8,330.45,331.2,330.68,326.645,324.24,324.117,323.892,2.022,0.676,2.691,71.43,71.042,72.207,146.341,122.413,0.348,1.729,2.243,142.308,105.285,87.702,91.791,45.824,12.867,59.835,40.452,66.667,68.103,65.688,57.82,40.75,40.75,2.464,-0.614,323.923,331.762,316.084,0.398,0.438,0.359,3.339,2.397,57.143,22.466,0.615,0.299,0.059,455.499,546.358,3.35,3.164,3.92,322.842,110.477,-49.934,344.521,308.337,344.283,351.817,359.35,324.283,311.817,299.35,10.7,2.542,57.249,61.8,332.839,328.521,37.017,39.017,35.392
4,1425.65,1430.8,1388.7,1392.329,1430.324,1448.316,1444.041,1462.263,1526.329,-22.171,-21.55,-1.242,20.258,36.779,-12.785,68.605,68.344,-3.144,-4.056,-3.024,56.805,68.027,63.877,64.998,9.686,29.1,22.858,29.74,33.333,20.483,31.401,35.122,96.346,73.622,-66.279,-69.865,1445.271,1544.542,1346,-0.464,-0.115,0.141,-5.538,-0.468,35.714,5.165,-0.403,-0.271,-0.251,-5598.657,-2711.03,42.1,28.148,49.635,1381.47,-221.742,-776.167,1538.263,1364.839,1419.186,1503.252,1587.318,1319.877,1304.634,1289.391,-81.621,-24.508,39.836,47.481,1444.901,1415.746,1955.446,1996.775,2004.543
5,279.1,279.1,275,275.3,279.44,281.595,286.17,286.297,279.414,-1.242,0.476,-3.436,9.908,14.585,0.553,71.951,89.403,-1.585,-2.788,-3.992,82.884,130.843,154.667,157.53,8.704,33.828,49.045,40.147,41.667,20.543,32.921,43.409,98.4,98.462,0.212,5.849,286.869,296.586,277.152,-0.594,-0.538,-0.469,-4.938,-3.723,42.857,-38.441,-0.416,-0.144,0.158,-629.501,-481.892,4.4,3.611,4.858,290.193,-127.362,-84.783,298.568,266.404,277.933,295.217,312.5,259.183,257.717,256.25,-14.3,-2.517,37.208,36.808,281.513,277.367,-125.421,-122.491,-119.851
6,382,387.75,382,386.85,378.85,378.535,375.603,371.063,361.31,4.771,4.581,0.38,70.41,59.656,91.916,122.451,121.274,2.339,2.313,3.587,143.212,142.552,147.848,132.305,27.46,10.025,28.043,41.355,41.667,77.638,68.992,63.562,4.878,2.853,14.507,15.311,372.41,387.283,357.536,0.545,0.362,0.33,3.658,1.338,35.714,36.117,0.43,0.298,0.396,831.5,318.804,6.15,5.736,7.437,371.65,200.608,88.06,399.814,356.335,400.817,403.033,405.25,383.317,368.033,352.75,13.65,8.488,57.089,55.765,381.844,375.856,-0.121,-6.661,-6.516
3,1256.08,1265.39,1219.14,1223.15,1262.246,1278.206,1272.519,1269.517,1297.486,-7.054,-4.043,-6.021,20.926,40.922,-19.064,140.675,127.845,-3.631,-4.237,-3.65,99.597,80.839,69.291,60.089,27.753,22.153,45.623,49.868,58.333,14.405,25.588,33.291,96.604,96.604,-14.268,-18,1268.571,1303.499,1233.643,-0.008,0.287,0.472,-3.425,0.119,50,-8.059,-0.046,0.145,-0.214,-5505.603,-2031.227,46.25,23.611,17.464,1302.96,-226.393,-894.2,1362.151,1207.202,1252.647,1353.983,1455.32,1134.557,1117.803,1101.05,-43.38,-2.216,25.735,39.117,1278.086,1246.406,1727.939,1803.945,1833.887
7,355.65,357.1,353.55,355.9,355.65,354.985,348.483,344.872,337.302,5.282,5.032,0.5,71.262,76.804,60.179,141.718,140.607,0.143,0.453,2.693,160.109,190.015,190.937,162.274,28.267,11.195,45.101,53.539,58.333,69.724,72.072,70.42,14.667,13.307,16.081,13.629,345.862,362.386,329.337,0.512,0.482,0.472,2.936,4.396,57.143,62.957,0.745,0.729,0.725,91.501,260.219,3.55,5.104,8.262,353.406,59.092,4.741,374.955,334.627,365.783,369.467,373.15,351.833,341.567,331.3,10.15,11.198,51.031,55.851,358.094,353.206,4.325,3.438,3.646
6,384.4,385.3,383.2,384.65,384.08,384.045,384.06,385.18,385.953,-0.525,-0.665,0.281,56.444,55.552,58.228,79.694,77.061,0.18,0.168,0.017,76.56,97.776,85.757,91.191,17.731,18.262,20.284,37.393,66.667,55.704,50.657,48.729,36.29,63.084,-2.093,-2.505,384.908,388.936,380.879,0.296,0.104,-0.09,0.483,0.136,57.143,-11.6,-0.288,-0.101,0.052,60.498,15.544,2.1,2.014,2.014,381.33,70.273,12.326,404.297,363.921,388.067,390.583,393.1,381.867,378.183,374.5,1.85,-0.914,51.086,49.571,385.147,383.013,64.387,63.717,64.032
6,1240.24,1248.07,1227.25,1231.5,1237.367,1238.762,1239.189,1254.633,1285.853,-12.421,-14.826,4.81,44.623,48.386,37.097,79.473,85.797,-0.811,-0.344,-1.165,77.003,65.417,55.102,76.336,22.061,19.551,7.161,25.295,58.333,43.685,43.16,42.656,64.55,80.486,-40.386,-48.578,1247.888,1286.471,1209.304,-0.045,-0.081,-0.109,-1.567,-0.254,57.143,-22.327,-0.06,-0.272,-0.485,-726.245,-110.595,20.82,23.25,19.292,1266.666,-15.687,-88.436,1313.439,1164.215,1259.643,1291.827,1324.01,1203.423,1179.386,1155.35,-19.6,-23.047,48.402,48.893,1249.462,1225.273,1870.663,1880.262,1883.197
5,1291.429,1315.42,1279.429,1279.559,1283.61,1268.14,1245.451,1253.789,1249.38,9.359,2.709,13.301,81.037,84.978,73.155,111.832,101.409,-0.127,1.658,2.439,117.093,83.915,79.719,108.722,45.03,5.047,44.818,38.685,66.667,63.935,61.532,57.133,31.059,31.059,14.193,-10.191,1250.686,1305.145,1196.227,0.933,0.673,0.416,5.268,5.259,64.286,31.286,0.13,-0.133,-0.328,1141.931,2524.137,35.991,16.982,27.229,1245.198,101.76,-109.063,1337.815,1192.463,1377.039,1400.989,1424.94,1267.519,1181.949,1096.38,64.03,14.601,59.914,66.866,1292.807,1274.413,1875.01,1892.424,1873.67
6,1370.02,1387.859,1367.7,1381.909,1361.681,1352.203,1339.735,1318.875,1276.289,22.282,20.603,3.36,85.12,78.528,98.304,159.136,149.796,1.765,2.491,3.649,228.192,182.279,176.675,163.653,31.806,6.254,54.989,54.198,75,80.251,73.459,67.344,8.726,4.389,62.411,61.906,1328.414,1383.573,1273.255,0.374,0.329,0.277,4.063,2.312,64.286,58.453,0.733,0.71,0.663,2970.581,1968.364,20.159,18.193,27.579,1320.807,207.247,214.044,1426.52,1272.316,1438.642,1447.345,1456.048,1370.453,1310.967,1251.481,53.95,35.88,68.043,64.812,1371.313,1352.05,2021.214,2003.71,1987.999
7,1399.99,1404.95,1384.99,1402.4,1408.31,1417.288,1414.023,1397.073,1381.908,8.108,12.531,-8.846,31.1,38.301,16.698,108.605,113.584,-0.47,-1.143,-0.341,120.426,183.751,183.258,124.262,19.093,28.616,17.614,39.955,66.667,41.356,48.862,52.445,70.942,49.441,37.978,43.092,1403.471,1451.059,1355.884,-0.286,-0.107,0.089,-2.191,-0.108,64.286,14.83,0.577,0.663,0.686,-1488.794,-1150.65,19.96,21.451,23.794,1454.003,-131.638,112.418,1500.087,1336.513,1414.243,1472.297,1530.35,1339.393,1322.597,1305.8,-31.409,19.88,50.946,49.286,1419.455,1397.165,1392.548,1386.616,1391.532
6,871.65,904.8,861.4,900.2,851.77,808.32,810.84,811.568,867.535,3.059,-12.467,31.052,77.555,61.352,109.96,142.103,149.74,7.059,11.51,10.748,156.759,76.131,60.161,55.886,38.373,16.506,25.201,30.05,50,78.751,68.16,58.448,2.725,2.725,-44.67,-69.034,812.296,882.959,741.633,0.41,0.175,-0.087,13.297,3.518,42.857,1.447,0.182,-0.146,-0.389,9188,5323.432,43.4,34.511,35.331,745.863,173.785,418.635,864.864,745.289,1041.6,1057.6,1073.6,872.8,720,567.2,105.65,-8.831,65.337,54.137,874.867,828.673,643.977,593.867,555.557
6,1345.4,1355.15,1339.85,1353.7,1344.24,1328.045,1304.981,1286.049,1245.553,25.825,22.612,6.426,82.798,85.337,77.72,171.04,169.311,1.071,2.357,4.503,216.418,209.9,193.637,186.285,27.133,10.058,41.73,43.909,66.667,78.162,78.697,73.975,12.579,8.456,69.359,61.558,1292.065,1360.478,1223.651,0.559,0.602,0.634,4.829,4.45,64.286,73.445,0.624,0.611,0.589,2565.491,2386.622,15.3,17.825,34.207,1364.6,123.148,99.527,1400.788,1247.853,1421.183,1436.217,1451.25,1334.533,1262.917,1191.3,62.36,45.3,66.992,66.643,1355.252,1333.228,1245.91,1232.65,1214.657
7,610.25,634,610.2,633.6,624.56,610.89,596.48,581.793,568.724,16.768,13.571,6.394,76.523,80.362,68.846,152.042,147.321,2.136,4.272,7.536,196.881,198.584,143.382,108.314,30.403,10.66,67.009,70.609,66.667,67.485,68.114,65.995,19.029,12.012,40.967,32.081,586.469,637.551,535.388,0.314,0.536,0.666,7.682,6.123,64.286,67.026,0.538,0.592,0.467,2270.996,1841.726,23.8,13.368,25.541,645.75,112.028,56.531,646.868,570.974,667.067,686.883,706.7,606.117,564.983,523.85,45.2,28.999,66.539,66.04,633.193,615.927,409.178,396.988,383.158
8,384.3,384.8,384.3,384.5,379.1,376.25,376.983,378.033,371.676,1.201,0.374,1.655,78.051,63.589,106.975,99.309,107.727,1.771,2.372,1.573,115.795,87.861,95.871,130.901,30.951,17.488,32.812,29.774,50,71.689,61.216,57.441,12.381,32.353,1.369,1.529,378.579,390.612,366.546,0.328,-0.11,-0.406,2.193,-0.09,50,-7.658,-0.1,-0.155,-0.214,825,506.242,1.3,5.146,6.017,366.1,190.318,14.322,396.433,353.856,402.967,405.533,408.1,381.967,363.533,345.1,8.25,-0.545,65.596,59.988,381.925,376.275,2.529,-3.401,-8.961
6,662,663.8,656.6,662.6,662.66,668.35,674.445,677.753,668.045,-3.593,-0.987,-5.213,22.029,24.145,17.796,63.035,70.825,-0.186,-1.34,-2.082,69.83,90.075,117.129,162.237,14.509,29.094,38.651,38.196,41.667,38.033,40.824,46.339,75.401,77.115,-2.612,6.587,677.631,698.24,657.022,-0.279,-0.304,-0.286,-2.859,-1.924,42.857,-29.795,-0.514,-0.433,-0.194,-575,-902.307,7.2,9.575,10.304,683.045,-93.018,42.511,707.789,630.857,668.6,698.4,728.2,631.2,623.6,616,-19.5,-5.395,51.413,46.461,668.019,657.301,482.178,479.518,483.218
6,1264.24,1276.57,1261.7,1274.05,1267.974,1262.089,1272.601,1289.923,1312.196,-12.728,-15.473,5.489,73.691,61.665,97.743,79.451,84.162,0.557,1.025,-0.695,68.715,55.325,55.995,80.759,17.763,23.601,51.221,67.842,66.667,62.364,46.878,43.311,7.173,68.023,-43.824,-50.482,1286.113,1352.318,1219.909,0.274,-0.097,-0.4,1.458,-0.922,64.286,-42.191,-0.719,-0.597,-0.621,1196.106,509.686,14.87,11.782,33.102,1243.993,137.286,143.536,1329.889,1193.473,1295.517,1301.313,1307.11,1264.977,1240.233,1215.49,18.31,-28.158,54.703,47.574,1273.539,1262.409,1845.199,1839.265,1835.769
5,276.85,276.95,272.3,273.25,276.55,278.39,279.755,280.57,288.242,-2.349,-2.021,-0.657,13.258,16.479,6.816,84.149,84.902,-1.369,-2.052,-2.195,71.137,82.794,82.161,73.238,12.978,24.565,16.277,26.759,16.667,20.337,30.082,38.388,93.066,94.78,-6.615,-7.05,279.594,284.826,274.363,-0.565,-0.316,-0.09,-3.017,-1.36,21.429,-40.788,-0.383,-0.417,-0.372,-513.998,-310.245,4.65,3.082,2.616,285.325,-188.186,-61.292,294.357,263.687,276.033,287.867,299.7,262.333,260.467,258.6,-8.5,-3.169,34.343,36.797,277.878,275.222,-78.371,-75.851,-73.611
5,888.25,901.2,877,880.6,877.98,832.66,816.905,816.07,865.67,10.69,-4.586,30.553,81.921,72.696,100.372,136.241,135.973,0.59,7.232,7.657,149.798,104.402,68.626,55.423,36.862,16.445,28.362,35.816,41.667,66.908,62.13,55.338,16.319,16.319,-17.042,-60.018,818.438,899.278,737.599,0.392,0.304,0.148,9.89,8.982,35.714,22.466,0.16,0.028,-0.259,4793.994,5532.688,24.2,35.421,40.42,764.603,100.778,-209.226,888.132,767.229,1036.533,1059.067,1081.6,863.733,713.467,563.2,79.25,5.898,59.17,57.34,901.414,854.546,619.427,615.337,577.992
7,353.35,357,351.25,356.5,355.43,360.05,363.753,358.597,344.457,1.592,3.978,-4.771,22.742,26.292,15.642,93.345,96.118,-0.077,-1.288,-1.461,111.437,151.348,191.573,214.94,11.672,20.326,25.843,38.236,41.667,43.498,47.852,52.343,76.496,50.565,12.709,19.547,360.854,375.69,346.017,-0.443,-0.241,-0.008,-2.141,-3.026,35.714,-1.647,-0.005,0.316,0.548,-354.999,-538.781,5.75,7.221,7.418,368.868,-106.943,32.707,381.733,339.174,358.833,373.617,388.4,340.133,336.217,332.3,-7.8,3.009,47.062,47.896,358.802,352.058,-44.821,-46.901,-41.116
6,936.6,944.7,922.6,925.85,934.26,932.24,941.513,947.563,923.427,-2.282,-0.323,-3.92,51.839,47.249,61.019,94.105,96.266,-0.739,-0.663,-2.212,89.716,106.429,121.089,165.175,13.589,25.299,31.639,36.496,50,35.238,42.183,47.89,73.463,83.16,0.507,9.99,947.01,982.069,911.95,-0.297,-0.315,-0.413,-1.285,-1.895,42.857,-32.598,-0.031,-0.032,0.107,-639.001,-190.866,22.1,14.639,17.53,913.606,-48.572,-233.798,986.989,879.857,949.2,966.35,983.5,913.9,895.75,877.6,-12.05,-9.879,42.283,44.805,941.507,927.013,589.827,604.487,605.737
4,388.6,392.2,385.7,386.3,390.51,389.855,388.283,384.407,378.478,2.874,3.442,-1.136,40.673,56.218,9.583,129.867,121.904,-1.078,-0.755,-0.213,154.195,164.598,139.736,128.274,25.432,18.679,38.431,41.843,41.667,33.6,48.971,55.506,81.673,36.871,9.564,9.946,386.281,395.381,377.181,-0.019,0.1,0.237,0.026,0.918,35.714,37.072,0.485,0.608,0.518,-355.502,9.098,6.5,3.881,4.55,396.318,-26.833,-39.301,411.893,368.362,392.133,400.617,409.1,379.583,375.517,371.45,0.1,5.176,45.715,52.961,393.085,387.935,54.556,59.566,59.654
6,441.75,443,441.25,442.3,441.45,439.84,443.698,444.36,434.276,0.283,0.914,-1.263,72.088,59.318,97.628,83.706,86.793,0.217,0.715,-0.543,94.872,105.368,122.487,161.085,9.803,26.387,47.817,47.869,50,54.299,51.529,54.024,52.473,56.667,2.269,5.683,444.927,457.726,432.128,-0.421,-0.433,-0.419,0.568,-1.919,42.857,-12.28,-0.431,-0.32,-0.162,245.999,102.198,1.75,5.793,6.399,447.546,49.566,18.45,464.011,415.658,453.117,454.533,455.95,440.767,429.833,418.9,2.5,-2.91,47.852,50.109,443.631,439.269,112.679,112.989,112.944
6,1284.61,1293.3,1280.54,1291.1,1283.776,1281.268,1272.072,1259.835,1256.113,10.51,9.187,2.647,75.593,75.361,76.059,132.051,131.266,0.598,1.07,1.807,175.674,180.386,138.892,93.761,28.098,14.254,37.355,46.386,58.333,68.099,65.956,61.336,19.59,11.165,28.882,20.273,1265.844,1298.407,1233.281,0.247,0.301,0.351,1.808,1.294,57.143,53.637,0.41,0.539,0.469,983.191,923.083,12.76,12.894,16.281,1263.216,87.355,74.492,1350.686,1208.968,1325.097,1337.523,1349.95,1275.887,1239.103,1202.32,22.93,18.127,57.513,61.281,1291.289,1276.263,1822.05,1818.868,1813.505
6,420.25,425,416.75,423.5,420.7,417.23,413.285,409.902,398.103,5.632,5.183,0.897,64.043,70.849,50.431,135.071,134.685,0.901,1.753,2.753,163.508,175.498,149.026,147.031,35.543,7.622,72.993,54.007,58.333,75.113,72.57,67.596,29.851,20.558,15.742,14.646,411.485,423.084,399.886,0.36,0.499,0.562,3.356,2.469,57.143,53.583,0.624,0.634,0.592,626.999,528.385,8.25,4.311,5.8,413.442,107.386,45.474,440.785,394.217,435.1,443.85,452.6,413,399.65,386.3,13.75,9.065,50.678,52.285,423.664,417.736,32.079,31.799,32.494
6,1221.329,1236.529,1220.12,1234.27,1226.336,1226.028,1214.373,1215.577,1178.684,10.616,11.549,-1.866,59.085,61.494,54.266,99.458,99.75,0.507,0.743,1.445,114.54,121.259,130.315,147.634,21.851,16.315,25.773,21.35,50,59.88,58.767,58.86,31.466,20.377,34.083,36.294,1218.154,1252.524,1183.784,0.239,0.269,0.277,1.602,2.212,50,28.551,-0.378,-0.13,0.075,824.243,439.265,16.409,17.201,17.185,1196.514,73.337,149.296,1296.116,1154.353,1263.543,1284.586,1305.63,1209.263,1176.026,1142.79,19.461,19.19,56.272,59.333,1236.474,1216.198,1122.982,1119.065,1116.654
6,303.6,303.65,300.95,302.1,300.98,300.905,301.098,298.263,295.834,1.627,1.788,-0.322,57.393,51.276,69.626,117.268,108.118,0.321,0.432,0.738,137.792,129.879,128.041,112.155,25.025,16.246,17.538,30.104,41.667,55.497,56.062,56.635,46.939,26.136,3.842,4.692,299.204,307.559,290.849,-0.088,0.005,0.066,-0.132,-0.613,35.714,11.518,0.305,0.255,0.233,119.501,73.664,2.7,3.539,4.177,296.9,49.063,-8.711,317.305,284.135,307.567,311.133,314.7,298.667,293.333,288,-0.4,2.285,54.369,57.948,302.802,299.158,-113.221,-113.861,-114.641
5,383.45,384.5,378.9,379.65,378.96,377.76,377.37,376.997,378.328,0.452,-0.063,1.029,65.158,58.967,77.54,103.796,109.985,0.37,0.458,0.701,127.82,70.718,83.678,88.804,23.897,14.532,19.369,17.062,41.667,55.858,54.945,52.153,41.453,41.453,-0.062,-0.643,376.935,381.012,372.857,0.269,0.196,0.122,0.119,0.384,42.857,11.512,0.503,0.083,0.028,188.998,166.214,5.6,3.318,2.039,372.8,127.5,-9.804,398.569,356.977,389.233,392.717,396.2,377.533,369.317,361.1,0.45,0.635,56.111,53.556,380.947,376.973,60.867,60.217,58.432
6,384.9,386.4,384.25,385.5,384.86,383,382.53,383.062,384.346,0.236,-0.356,1.183,83.03,74.231,100.627,134.065,124.341,0.275,0.78,0.715,116.686,101.354,87.421,85.173,22.88,12.48,16.207,28.066,58.333,72.051,61.849,54.351,11.25,16.471,-1.099,-2.431,382.902,386.376,379.427,0.211,0.053,-0.106,0.863,0.541,57.143,12.673,0.27,0.191,0.036,250,215.908,2.15,2.232,1.737,379.396,118.206,15.92,403.121,362.667,392.367,393.383,394.4,384.367,377.383,370.4,3.3,-0.233,49.611,50.768,386.035,383.685,61.807,61.597,61.052
6,1361.67,1376.5,1358.75,1373.05,1362.948,1356.299,1347.552,1355.862,1372.51,-0.75,-5.174,8.847,85.318,80.356,95.243,101.811,109.333,0.745,1.492,1.657,102.76,79.033,73.429,80.103,15.14,9.332,16.854,36.6,58.333,71.324,59.039,53.124,5.036,23.29,-13.298,-28.962,1353.233,1388.33,1318.136,0.64,0.356,0.132,2.823,2.2,57.143,16.936,-0.114,-0.174,-0.356,1675.11,1206.822,17.75,20.069,17.548,1332.127,116.98,202.526,1430.449,1278.805,1415.966,1423.033,1430.1,1362.366,1315.833,1269.3,37.7,-1.678,57.601,55.768,1370.193,1355.703,1356.314,1348.606,1341.803
7,677,679.8,671.1,675.5,674.72,671.18,665.58,658.88,659.117,5.236,4.021,2.43,79.372,79.063,79.991,141.027,172.931,0.128,0.85,1.992,172.343,111.698,95.029,96.044,22.736,14.717,16.469,14.903,58.333,67.232,63.089,58.52,21.887,11.837,9.291,6.109,661.385,682.184,640.586,0.51,0.487,0.443,1.793,2.006,57.143,46.002,0.568,0.502,0.15,432.001,593.219,8.7,7.571,10.399,658.771,81.431,-39.251,708.34,633.707,696.133,701.967,707.8,669.633,648.967,628.3,11.9,9.446,55.514,54.823,678.507,670.932,477.328,478.378,476.563
6,674.4,674.4,659.5,661.2,670.36,667.21,670.015,665.607,660.758,1.795,2.526,-1.463,48.132,50.418,43.561,100.47,102.564,-1.225,-0.923,-1.135,118.025,141.689,139.071,117.157,15.894,34.233,11.689,12.975,41.667,34.923,43.963,48.137,85.762,61.52,5.834,9.481,667.531,684.015,651.047,-0.284,-0.08,0.055,-3.021,-1.078,42.857,-0.296,0.154,0.165,0.216,-601.001,6.078,14.9,8.471,8.242,677.073,-57.834,-262.691,704.55,629.84,673.167,689.933,706.7,648.267,640.133,632,-20.6,1.191,51.711,53.357,674.394,666.326,469.028,475.288,470.563
6,1295.55,1297.64,1284.74,1290.69,1295.424,1292.461,1299.957,1300.727,1314.521,-5.415,-5.494,0.158,57.02,48.306,74.449,81.155,79.705,-0.223,-0.268,-0.546,80.278,61.369,72.593,85.874,6.959,31.264,38.63,22.51,41.667,40.827,43.031,46.534,64.322,66.264,-25.699,-19.202,1297.747,1320.902,1274.592,-0.57,-0.455,-0.351,-2.7,-1.495,42.857,-21.584,-0.082,-0.277,-0.367,-177.087,-220.012,12.9,15.899,11.578,1304.055,-54.309,-128.81,1364.023,1220.553,1313.738,1350.764,1387.791,1253.997,1231.282,1208.568,-35.819,-12.299,56.155,53.706,1303.72,1287.128,1945.134,1944.185,1933.831
5,401.25,401.25,391,391.9,398.19,394.68,391.332,390.443,391.81,2.347,1.419,1.855,69.891,75.25,59.173,119.524,123.443,-1.448,-0.337,0.003,127.259,151.841,122.588,101.61,24.089,12.909,27.517,19.354,50,42.211,49.325,49.616,54.39,51.626,6.154,1.056,391.588,402.251,380.926,0.462,0.4,0.263,1.872,2.437,42.857,29.144,0.022,0.207,0.188,-278,405.447,10.25,5.782,5.331,387.264,34.226,-226.089,417.559,371.935,408.183,418.067,427.95,384.833,371.367,357.9,7.2,3.968,47.46,56.304,401.549,394.831,17.079,24.279,21.384
6,1164.49,1175.24,1164.49,1167.15,1187.36,1196.837,1206.649,1226.575,1223.824,-15.394,-11.829,-7.129,17.907,26.335,1.051,80.702,75.694,-1.96,-2.544,-3.87,52.27,59.158,69.388,119.989,12.365,27.781,33.438,46.185,50,12.111,24.451,36.792,94.102,97.127,-34.827,-24.88,1218.459,1273.571,1163.348,-0.506,-0.453,-0.404,-3.322,-2.266,42.857,-50.964,-0.529,-0.417,-0.443,-2968.652,-1740.519,10.75,16.828,27.556,1223.15,-253.912,-200.658,1269.121,1132.385,1174.28,1228.47,1282.66,1114.77,1109.45,1104.13,-40.109,-27.606,27.446,32.226,1196.68,1178.039,1797.623,1824.189,1844.751
6,1290.829,1298.67,1285.45,1293.859,1301.788,1322.262,1337.232,1333.911,1295.204,-3.205,6.453,-19.317,9.167,15.46,-3.418,85.078,83.401,-1.003,-2.819,-3.177,85.454,114.655,176.68,182.858,19.098,33.222,16.104,31.762,41.667,24.091,36.249,46.133,92.104,92.104,16.037,45.244,1335.856,1381.518,1290.195,-0.413,-0.289,-0.167,-5.323,-2.963,42.857,-35.661,-0.068,0.234,0.48,-2840.259,-2978.473,13.22,19.112,22.831,1359.31,-119.455,-77.567,1403.815,1251.489,1299.869,1399.16,1498.45,1193.369,1186.16,1178.95,-72.75,-1.142,35.208,36.801,1311.991,1291.584,1923.214,1931.358,1956.019
5,1264.526,1264.71,1243.8,1244.19,1266.3,1276.644,1279.729,1278.729,1283.364,-5.195,-1.386,-7.618,14.455,27.86,-12.355,87.389,80.879,-1.855,-2.73,-2.799,80.483,109.662,99.38,90.132,10.984,29.392,16.394,27.545,25,17.497,29.851,38.509,99.296,99.296,-3.32,2.093,1279.446,1301.241,1257.651,-0.399,-0.188,-0.017,-2.822,-1.106,28.571,-15.374,-0.267,0.104,0.274,-3245.386,-1695.305,20.91,12.913,10.897,1293.926,-211.976,-503.206,1349.431,1208.863,1258,1306.3,1354.6,1202.6,1195.5,1188.4,-36.13,-3.805,32.929,41.55,1273.391,1259.209,1808.588,1828.973,1837.679
6,392.3,393.2,390.3,392.35,391.01,388.84,389.21,388.122,381.092,2.119,2.217,-0.195,72.532,61.123,95.349,106.454,97.801,0.557,0.766,0.887,116.172,127.984,157.923,145.387,22.257,20.479,10.885,18.433,33.333,66.132,61.847,60.455,24.633,24.633,5.655,7.577,388.69,393.816,383.564,0.115,0.077,0.052,-0.292,0.067,35.714,13.908,0.066,0.012,0.284,351.001,184.936,2.9,4.621,2.563,379.841,63.915,13.809,410.345,366.724,404.4,409,413.6,387.35,374.9,362.45,-1.15,2.696,61.442,58.574,393.352,388.668,66.906,66.336,63.006
5,390.75,393,385.9,387.1,387.91,388.475,386.237,383.382,383.669,1.836,1.756,0.16,49.212,58.315,31.005,124.645,126.687,-0.213,-0.276,0.629,139.85,120.433,113.35,93.067,17.478,15.882,26.896,32.185,41.667,47.789,52.313,52.796,54.464,30.348,5.637,4.456,384.3,394.108,374.492,0.299,0.363,0.42,1.229,0.704,35.714,37.027,0.469,0.373,0.162,-137.5,48.072,7.1,4.475,4.904,386.666,35.707,-88.635,410.755,367.151,395.333,399.867,404.4,384.133,377.467,370.8,4.7,4.214,39.591,47.432,390.468,385.352,59.216,63.506,66.231
6,1326.76,1327.53,1317.93,1322.28,1332.28,1324.549,1326.936,1327.26,1333.962,-0.509,-1.409,1.8,57.961,58.457,56.969,94.438,98.249,-0.762,-0.117,-0.212,89.066,88.342,90.33,102.245,16.953,27.157,18.453,13.068,41.667,40.796,45.897,48.757,57.571,60.638,-8.198,-8.408,1324.954,1346.827,1303.081,-0.119,-0.035,0.067,-0.362,-0.243,35.714,-8.098,0.173,0.001,-0.067,-226.904,389.494,9.6,11.684,10.936,1346.277,-20.489,-223.364,1397.189,1252.906,1338.46,1359.3,1380.14,1301.74,1285.86,1269.98,-4.8,-3.904,51.558,50.182,1338.811,1325.749,1905.35,1911.538,1905.59
6,380.7,381.7,380,380.1,380.76,379.745,379.17,381,384.371,-0.738,-1.321,1.166,67.613,68.389,66.062,93.207,82.63,-0.096,0.21,0.021,79.914,81.73,75.045,74.192,22.36,4.969,38.146,45.211,58.333,51.556,48.105,44.735,34.211,57.025,-3.466,-5.662,380.296,386.058,374.534,0.596,0.353,0.016,0.956,0.758,57.143,-7.346,-0.022,-0.253,-0.459,35.501,129.16,1.7,2.3,2.881,376.619,74.967,-22.232,399.882,359.585,386.1,388.2,390.3,378.5,373,367.5,3.6,-1.403,54.063,55.151,381.977,379.543,64.897,66.637,65.477
3,410.5,411.25,394.25,397.25,408.73,408.96,405.617,408.033,409.489,-0.455,-0.451,-0.007,50.063,64.2,21.788,89.301,90.919,-2.853,-2.503,-2.238,81.89,79.682,80.697,103.354,22.785,19.923,20.661,19.904,50,27.244,37.37,43.735,86.726,90.083,-1.604,-4.824,406.365,416.956,395.774,0.052,0.188,0.138,-0.811,1.837,50,11.379,-0.108,-0.359,-0.527,-1170.999,-93.834,17,6.489,5.296,401.897,-76.892,-296.153,433.219,385.581,407.583,423.517,439.45,384.983,378.317,371.65,-3.25,0.214,41.429,50.524,412.486,404.974,6.129,16.449,16.374
