10,272,273.9,271.8,272.1,272.67,273.955,274.025,274.103,278.032,278.69,284.623,24.275,32.986,6.852,-0.966,-0.865,-0.201,-0.263,-0.782,-0.81,-78.988,99.643,84.376,79.596,67.976,18.552,20.362,16.504,16.249,31.095,39.112,42.352,85.611,75.722,-2.388,-3.056,274.273,277.793,270.753,104.14,89.365,33.333,-0.04,0.028,0.049,-2,-2.858,274.886,275.214,-0.366,-0.075,32.986,44.644,0,-0.351,-0.121,-9904.757,-9880.87,273.955,280.115,267.795,-1.069,98.674,-15.412,289.112,259.478,274.1,279.55,285,267.15,265.65,264.15,-0.309,-0.188,-0.263,-1,-0.868,2.1,2.368,0,0,44.503,49.196,-0.016,-185.498,-147.261,273.925,271.415,-85.058,-82.838,-82.113,0.698,0.721
10,325.9,327.2,323.3,324.3,325.96,325.465,322.663,326.715,335.115,341.488,356.179,57.958,62.036,49.803,-1.848,-2.866,2.036,-0.358,-0.112,0.073,24.724,76.906,70.403,54.36,54.402,23.557,10.119,40.195,43.128,46.849,45.708,42.778,41.482,59.85,-7.628,-11.779,324.998,336.331,313.666,111.883,93.812,50,0.403,0.413,0.334,1.45,1.608,326.815,328.672,2.045,1.951,62.036,56.151,0,0.652,-0.153,-5351.434,-5332.622,325.465,331.836,319.094,-3.519,96.472,-29.261,344.442,307.382,333.467,338.433,343.4,319.967,311.433,302.9,-0.207,-0.333,-0.465,6.5,-2.288,3.9,4.518,-0.001,0,41.058,42.295,-0.013,-116.501,86.326,328.102,323.818,26.562,29.092,30.837,0.812,0.776
9,279.5,279.6,279,279,279.62,281.31,284.77,285.542,286.373,289.313,290.591,17.403,18.052,16.105,-2.229,-1.657,-1.143,-0.215,-0.95,-2.17,-102.969,68.394,76.671,82.266,101.75,4.58,41.832,77.978,49.059,27.122,31.803,37.997,90.961,95.152,-4.841,-2.822,285.283,294.133,276.433,69.604,72.272,50,-0.429,-0.53,-0.551,-4.2,-4.15,286.044,287.106,-1.657,-3.153,18.052,23.518,45.555,-0.585,-0.223,-8364.363,-8351.56,281.31,289.8,272.82,-1.843,98.827,-13.304,296.667,266.484,280.2,286.25,292.3,273.15,272.15,271.15,-0.49,-0.446,-0.295,-4.7,-4.44,1.2,2.339,0,0,37.18,40.331,-0.018,-231,-244.427,280.703,278.537,-5.678,-4.948,-3.083,0.941,0.975
11,262.35,264.3,261.75,263.9,263.54,262.775,260.397,260.568,261.718,264.84,270.487,75.416,75.904,74.44,0.691,0.172,1.039,0.028,0.656,1.335,65.399,103.804,95.196,85.737,94.659,23.325,12.56,43.411,30.501,59.086,56.368,52.609,14.835,12.5,1.06,-0.802,260.537,265.736,255.337,111.404,102.511,58.333,0.386,0.395,0.369,2.9,3.292,260.576,260.474,2.565,2.207,75.904,69.49,62.147,0.64,0.014,-10741.31,-10724.801,262.775,269.173,256.377,1.093,99.696,7.367,277.063,247.77,270.183,272.117,274.05,261.383,254.517,247.65,0.075,0.056,-0.164,6.6,1.657,2.55,2.986,0,0,62.767,59.947,0.015,112.5,148.287,265.112,261.968,-117.408,-117.938,-120.298,0.947,0.888
10,465,466.5,457.5,459,468.14,466.985,469.342,468.563,456.407,441.712,435.993,41.72,52.449,20.261,1.356,2.849,-2.985,-2.094,-1.903,-2.163,-144.233,99.014,116.408,144.741,179.289,15.663,31.435,16.458,17.143,30.19,40.764,48.741,91.713,92.998,7.464,12.07,468.867,477.914,459.82,85.806,88.798,33.333,-0.153,-0.074,-0.006,-5.9,1.825,467.073,465.749,-2.174,-0.781,52.449,51.593,0,-0.379,0.216,-13301.544,-13038.25,466.985,471.706,462.264,-1.617,102.723,-191.285,494.45,440.909,464.5,479.1,493.7,446.4,442.9,439.4,-0.131,0.08,0.255,-10.2,1.508,9,6.521,0.004,0.001,43.745,49.041,-0.012,-798.499,-205.813,471.767,464.513,160.191,168.411,168.191,1.209,1.257
10,419.5,421.3,417.9,421.2,423.4,423.8,430.385,429.617,426.677,427.642,426.119,22.068,20.281,25.643,-1.9,-0.522,-2.758,-0.492,-0.9,-2.201,-104.036,90.049,112.399,135.892,132.464,11.893,40.615,39.368,30.782,33.24,37.899,43.664,84.651,87.159,-2.029,2.993,430.46,444.147,416.772,106.005,85.271,33.333,-0.649,-0.587,-0.501,-3.05,-3.483,429.893,430.189,-3.638,-3.474,20.281,27.302,32.121,-0.759,-0.104,-13496.567,-13398.846,423.8,433.698,413.902,-1.235,100.587,-13.188,447.316,400.981,422.367,440.833,459.3,401.667,399.433,397.2,-0.324,-0.033,0.215,-15.9,-5.074,3.4,4.414,0.001,-0.001,44.394,41.797,-0.014,-259.998,-355.12,425.486,421.314,128.142,128.492,129.727,1.119,1.103
10,308.6,309,306.6,307.6,309.22,306.545,303.61,302.76,298.667,288.927,282.233,69.298,73.902,60.091,2.857,2.516,0.682,-0.426,0.56,1.349,59.065,127.451,156.75,140.603,129.688,30.01,12.565,50.67,34.04,57.255,60.373,59.806,29.932,26.829,7.606,5.623,303.423,310.532,296.314,102.647,100.113,66.667,0.31,0.348,0.361,3.8,6.058,301.316,299.926,3.221,2.879,73.902,68.969,0,0.424,0.263,-10285.724,-10230.091,306.545,311.214,301.876,0.52,102.303,-27.181,323.458,289.456,317.617,321.883,326.15,303.467,293.583,283.7,0.326,0.378,0.312,9.6,4.981,2.4,3.439,0.002,0.001,56.14,58.061,0.018,105.502,286.05,311.04,307.4,-109.308,-107.948,-110.513,1.155,1.165
10,1284.3,1294.55,1274,1284.65,1273.014,1256.378,1266.303,1307.589,1365.303,1473.619,1589.63,79.999,70.878,98.242,-24.271,-34.103,19.664,1.43,2.427,-0.122,147.008,59.721,50.273,53.644,68.571,21.716,28.799,37.89,57.423,64.062,49.557,43.159,11.861,57.09,-90.342,-116.29,1293.598,1417.531,1169.665,79.069,73.365,66.667,0.088,-0.15,-0.361,61.8,24.65,1303.697,1327.703,7.066,0.641,70.878,50.79,99.023,0.295,-0.347,-60437.18,-60923.25,1256.378,1261.862,1250.894,0.084,92.288,0.214,1331.575,1180.479,1388.7,1403.02,1417.34,1270.08,1165.78,1061.48,-0.556,-0.661,-0.673,84.78,-50.228,20.55,32.392,-0.004,-0.003,55.676,51.063,0.033,2827.197,1958.284,1286.627,1259.401,1842.625,1829.107,1814.601,0.923,0.937
10,1726.59,1727.81,1704.65,1714.9,1724.78,1714.853,1713.856,1728.295,1731.114,1666.584,1659.354,73.645,72.192,76.55,-3.326,-5.513,4.374,-0.636,-0.013,-0.219,6.094,79.518,73.995,72.25,103.457,24.017,24.627,8.951,27.571,43.938,46.02,48.919,36.016,60.465,-26.886,-28.531,1721.872,1761.845,1681.9,90.385,94.859,50,-0.001,0.024,-0.031,-1.34,21.495,1725.916,1732.09,0.359,1.061,72.192,55.996,0,-0.145,-0.033,-42556.215,-42290.805,1714.853,1721.94,1707.766,-1.943,98.743,-243.007,1812.469,1618.982,1759.043,1782.007,1804.97,1692.823,1649.567,1606.31,-0.275,-0.395,-0.489,6.14,-8.997,23.16,19.433,0.002,0.002,46.131,48.248,0.022,4.7,766.68,1735.544,1714.016,2223.087,2229.311,2224.094,1.178,1.145
11,1649.86,1656.31,1628.15,1644.39,1653.334,1665.506,1692.87,1706.538,1687.7,1687.598,1656.977,22.388,24.255,18.655,-18.155,-12.066,-12.176,-0.575,-1.531,-3.405,-99.952,66.975,71.901,84.26,131.868,7.996,32.691,64.676,52.417,29.362,36.043,42.735,81.656,89.993,-37.937,-14.156,1703.811,1788.906,1618.717,79.188,76.166,50,-0.412,-0.438,-0.498,0.98,-32.142,1708.201,1717.947,-1.759,-3.448,24.255,27.573,0,-0.533,-0.114,-38312.941,-38066.559,1665.506,1671.459,1659.553,-0.888,99.242,-123.364,1763.307,1568.494,1657.75,1729.34,1800.93,1571.36,1556.56,1541.76,-0.394,-0.329,-0.186,-29.45,-36.524,28.16,28.04,0.001,-0.002,47.989,46.97,-0.04,-2111.597,-2227.732,1667.986,1638.682,2089.919,2092.595,2094.913,1.232,1.178
11,630.5,639.8,630.5,637.7,629.37,625.465,622.838,612.422,601.294,610.133,599.527,72.506,60.294,96.931,8.243,7.838,0.81,1.535,1.814,3.227,176.579,162.251,150.736,152.091,117.282,24.77,17.347,15.074,30.687,77.643,68.144,60.581,7.807,3.148,24.83,26.524,615.348,647.248,583.448,137.686,135.67,66.667,0.192,0.194,0.252,19.5,3.442,611.215,605.57,3.624,1.018,60.294,59.079,100,0.137,0.173,-15112.181,-15318.636,625.465,631.177,619.753,0.497,104.495,144.33,661.258,590.297,657.7,661.5,665.3,632.2,610.5,588.8,0.712,0.515,0.535,22.3,14.877,9.3,9.718,-0.002,-0.003,52.313,50.431,0.019,1223.499,577.384,633.393,625.347,440.591,435.421,435.381,1.119,1.079
11,1215.56,1221.25,1206.3,1217.6,1209.652,1205.182,1201.928,1186.2,1179.869,1238.677,1259.9,70.978,62.054,88.826,9.578,8.825,1.506,0.914,0.999,1.774,92.359,177.852,194.125,199.674,129.667,28.138,16.93,23.646,43.547,69.233,64.735,57.649,17.098,8.543,30.809,30.254,1192.902,1232.711,1153.094,135.796,149.134,66.667,0.062,0.137,0.176,27.82,2.027,1186.446,1179,1.258,0.51,62.054,61.575,100,0.216,0.156,-84381.727,-84666.578,1205.182,1208.584,1201.78,1.979,102.653,97.007,1272.329,1136.775,1249.64,1259.85,1270.06,1204.84,1170.25,1135.66,0.642,0.663,0.746,15.13,17.646,14.95,15.079,-0.001,-0.003,61.457,56.796,0.002,1241.797,620.908,1218.003,1201.301,1682.172,1672.856,1663.201,1.016,0.989
10,667.3,667.7,663.1,664.7,665.84,662.12,665.14,666.847,661.34,665.734,647.059,77.063,72.166,86.857,-0.364,-0.599,0.47,-0.013,0.448,-0.058,39.008,80.701,83.909,99.605,127.775,8.066,24.807,47.439,42.791,51.756,50.357,50.284,25.316,48.696,-0.978,0.539,664.785,676.046,653.523,71.851,76.518,41.667,0.042,0.075,0.042,4,6.1,665.353,666.283,-0.613,-0.714,72.166,61.085,39.919,0.892,0.081,-17521.895,-17533.355,662.12,668.531,655.709,0.298,100.277,13.43,698.491,624.578,689.233,694.767,700.3,659.633,635.567,611.5,-0.293,-0.463,-0.397,-4.1,-3.364,4.6,8.811,-0.001,-0.001,56.355,56.677,0.012,258.002,242.411,669.229,662.451,490.241,490.971,486.796,1.141,1.124
12,388,396.1,385,394.9,387.75,387.74,389.367,385.812,394.571,400.998,391.334,52.874,38.516,81.59,-0.206,-0.671,0.93,1.978,1.774,1.797,68.391,146.551,105.617,104.74,80.568,21.463,20.793,10.716,22.714,66.424,58.603,52.679,21.326,14.313,-1.578,-2.791,387.152,398.392,375.912,159.347,153.839,50,-0.113,-0.105,-0.018,9.2,-1.55,387.805,387.643,1.127,-1.433,38.516,40.733,100,0.222,0.004,-12011.575,-12156.433,387.74,393.691,381.789,-0.252,99.017,141.113,409.899,365.341,402.75,406.85,410.95,387.9,377.15,366.4,0.17,0.146,0.127,4.4,-0.614,11.1,5.857,-0.002,-0.002,59.909,48.75,0.004,716,74.35,390.958,384.542,22.892,14.382,13.287,1.105,1.143
11,1183.45,1197.1,1176.62,1195.55,1189.588,1175.665,1182.37,1200.717,1217.078,1258.766,1271.787,76.76,67.143,95.995,-9.037,-13.777,9.48,0.908,2.152,0.276,108.855,71.689,72.113,67.063,86.605,20.557,12.418,22.931,40.949,60.635,52.589,47.476,12.318,48.249,-32.028,-45.062,1195.777,1264.599,1126.955,76.073,78.183,50,0.299,0.045,-0.197,37.13,28.853,1195.906,1206.385,2.259,-0.469,67.143,46.926,100,0.83,-0.171,-71917.773,-72046.5,1175.665,1183.771,1167.559,-1.257,96.812,45.283,1244.614,1101.975,1247.673,1262.417,1277.16,1175.013,1117.097,1059.18,-0.159,-0.272,-0.369,26.41,-25.354,20.48,22.835,-0.002,-0.001,57.264,53.611,0.02,1988.501,1427.442,1201.378,1177.798,1894.373,1887.421,1872.121,0.833,0.799
11,503.8,506,499.8,502.6,499.28,505.38,506.615,499.4,483.355,462.269,444.999,24.961,26.268,22.346,3.879,6.746,-5.732,0.543,-1.129,-0.366,-48.201,136.371,180.846,249.67,184.141,31.311,32.148,4.554,31.689,48.349,51.853,56.246,73.796,51.757,19.432,27.909,503.188,525.315,481.062,110.333,118.051,58.333,-0.084,-0.03,0.093,-0.1,-16.917,499.334,494.449,-2.37,-1.135,26.268,45.844,89.797,-0.461,0.316,-12969.218,-12987.308,505.38,511.056,499.704,0.231,105.623,27.429,538.293,476.758,516.6,554.7,592.8,464.7,450.9,437.1,0.174,0.337,0.617,-12.2,9.185,6.2,10.243,0.003,0.002,48.637,44.657,-0.048,-278,-696.702,505.155,493.405,197.042,193.161,199.811,1.626,1.552
11,1275.35,1288.45,1273.47,1283.47,1284.022,1267.335,1259.165,1295.63,1357.677,1464.023,1585.615,80.837,78.366,85.78,-16.426,-26.372,19.893,-0.057,1.511,0.801,73.218,61.94,55.231,52.391,64.694,27.81,12.895,20.155,43.378,58.281,49.329,43.553,17.598,51.865,-68.757,-101.918,1281.995,1386.424,1177.565,78.27,75.504,66.667,0.07,0.089,-0.049,23.37,39.682,1292.566,1310.503,3.283,3.737,78.366,63.655,53.979,-0.027,-0.301,-60618.086,-60507.125,1267.335,1273.123,1261.547,0.374,92.957,-38.517,1341.922,1189.974,1355.373,1373.117,1390.86,1264.053,1190.477,1116.9,-0.562,-0.601,-0.66,40.8,-29.468,14.98,25.536,-0.004,-0.003,56.552,55.826,0.047,1613.501,1870.897,1296.659,1271.385,1841.125,1843.065,1826.59,0.929,0.929
9,1209.78,1209.95,1193.1,1199.4,1207.502,1205.016,1187.047,1169.408,1188.03,1246.769,1261.025,62.435,73.722,39.862,11.179,8.774,4.811,-0.602,-0.233,1.757,15.089,215.265,187.132,140.43,81.034,28.386,12.1,74.541,85.346,48.891,57.048,52.739,41.271,21.698,31.166,15.136,1174.974,1233.942,1116.005,177.492,195.634,75,0.359,0.554,0.656,-16.06,8.92,1173.011,1164.675,1.396,3.314,73.722,78.659,0,0.343,0.196,-84603.586,-84390.164,1205.016,1208.237,1201.795,0.056,101.129,-275.259,1272.852,1138.15,1224.733,1243.766,1262.8,1181.783,1157.867,1133.95,0.784,0.808,0.644,16.51,27.22,16.85,14.227,-0.003,-0.003,50.639,54.181,0.004,-561.597,645.569,1215.036,1199.968,1650.482,1657.833,1654.904,1.003,0.942
10,395.7,398.75,394.9,397.75,395.98,396.065,396.443,398.565,399.798,392.469,388.812,62.586,55.831,76.098,-1.292,-1.551,0.518,0.467,0.509,0.118,124.12,75.139,61.835,65.982,95.939,18.227,21.848,18.68,28.645,63.628,51.169,49.811,18.239,58.466,-4.934,-5.168,397.81,404.439,391.181,67.113,71.933,58.333,0.031,-0.181,-0.227,1.05,0.325,398.794,400.131,1.106,-0.322,55.831,46.224,100,0.506,-0.067,-2328.309,-2357.195,396.065,400.44,391.69,0.068,98.757,33.585,417.028,374.941,403.017,404.633,406.25,395.517,389.633,383.75,-0.503,-0.498,-0.543,4.35,-2.81,3.85,2.861,0,0.001,56.872,51.704,0.002,168.5,36.745,397.1,394.86,89.962,87.362,87.152,1.178,1.192
10,273.5,274.9,272.05,273.1,272.93,274.385,274.158,275.662,280.516,279.614,286.666,38.977,40.88,35.173,-1.457,-1.592,0.27,0.027,-0.472,-0.594,-45.467,73.093,70.043,67.597,64.964,24.679,21.398,7.047,10.706,42.401,41.66,42.782,64.162,72.566,-4.857,-5.982,275.071,279.704,270.438,90.87,79.545,33.333,0.116,0.059,-0.028,-1.9,-2.742,276.211,277.163,-0.655,-0.075,40.88,42.944,77.738,0.05,-0.234,-9825.06,-9822.68,274.385,280.406,268.364,-0.124,97.768,-15.463,289.474,259.397,276.7,282,287.3,268.05,264.7,261.35,-0.543,-0.512,-0.482,-1.8,-1.956,2.85,2.504,0,0,47.72,49.16,-0.014,-128.5,-99.805,274.292,271.568,-85.208,-85.838,-84.963,0.727,0.714
9,1295.32,1297.72,1287.65,1291,1300.474,1305.278,1300.577,1304.605,1297.206,1301.972,1289.26,29.441,46.001,-3.679,-1.384,-0.339,-2.089,-0.861,-0.987,-0.838,-81.259,94.502,94.272,87.787,114.054,21.955,16.557,11.268,16.219,28.465,40.341,46.053,73.908,81.328,-0.989,0.144,1302.437,1321.111,1283.762,104.758,101.958,41.667,0.02,0.04,0.057,-17.85,-3.322,1304.312,1304.918,0.212,0.62,46.001,53.622,0,-0.323,0.047,-68078.602,-67767.641,1305.278,1311.215,1299.34,-1.705,100.066,-117.985,1377.482,1235.005,1301.947,1332.293,1362.64,1261.777,1251.953,1242.13,-0.262,-0.017,-0.06,2.73,0.591,10.07,12.783,0,0,44.525,47.227,-0.015,-1427.795,-544.155,1306.355,1294.593,1976.932,1983.837,1987.193,0.93,0.997
9,359.1,365,358.65,362.45,357.13,359.11,363.145,359.785,345.52,349.242,334.131,40.777,31.937,58.457,1.644,3.112,-2.936,1.733,0.632,-0.047,17.205,118.935,131.478,166.604,221.959,17.035,15.3,25.89,30.626,58.574,55.266,56.032,38.77,42.376,10.251,16.725,361.712,375.022,348.401,100.757,103.322,50,-0.153,-0.196,-0.164,1.35,-7.8,358.975,357.073,-0.59,-2.896,31.937,37.541,100,-0.356,0.218,-10397.386,-10495.599,359.11,362.536,355.684,-0.254,105.03,71.639,380.908,338.414,373.067,380.383,387.7,354.717,343.683,332.65,0.147,0.214,0.434,-2.15,1.62,6.35,6.793,0.002,-0.002,47.686,47.375,0.004,334.003,-183.847,360.48,353.78,-42.158,-45.748,-42.748,1.141,1.253
9,802.5,804.6,797.5,801.8,797.28,800.35,801.645,802.393,783.347,731.392,696.714,46.991,47.347,46.281,1.805,2.975,-2.34,0.229,0.211,0.192,52.243,98.302,89.875,105.266,140.368,15.137,14.406,16.216,10.731,52.711,51.579,53.725,38,54.446,7.806,12.558,800.227,821.691,778.763,101.62,98.829,41.667,0.23,0.007,-0.092,4.7,-0.283,799.973,799.479,1.353,-0.078,47.347,48.328,100,0.257,0.19,-15269.604,-15266.642,800.35,803.931,796.769,-0.854,101.85,36.381,848.248,751.935,817.6,833.3,849,785.6,769.3,753,0.025,-0.175,-0.176,10.7,2.086,7.1,16.611,0.004,0.003,49.037,49.99,-0.001,145.001,-26.801,805.492,789.067,630.491,625.631,628.201,1.105,1.143
11,322.5,323.95,319,322.95,325.16,328.825,331.505,338.205,349.321,339.254,327.58,24.657,29.428,15.115,-6.032,-5.741,-0.583,-1.165,-1.79,-3.614,-139.737,62.114,71.603,73.257,72.226,16.847,29.943,17.824,30.751,28.454,33.494,38.601,78.788,89.217,-18.186,-19.551,336.448,357.56,315.336,70.957,75.198,50,-0.436,-0.435,-0.395,-14.15,-4.158,339.073,342.825,-0.875,-2.174,29.428,30.609,5.751,-0.59,-0.278,-11046.396,-10949.732,328.825,333.588,324.062,-0.14,94.684,18.231,347.571,309.781,325.183,341.767,358.35,305.383,302.167,298.95,-0.466,-0.34,-0.293,-2.85,-10.407,4.95,5.618,-0.004,0.001,50.505,44.983,-0.021,-587.5,-430.977,328.254,322.066,-99.158,-104.638,-104.698,1.148,1.182
10,368.5,372.6,367,369.5,363.87,359.085,354.5,350.875,335.931,325.983,317.409,87.738,85.906,91.4,7.195,6.409,1.573,1.915,3.131,4.585,186.39,154.883,174.098,187.699,205.142,33.645,8.211,35.6,26.874,86.513,77.746,72.173,11.191,8.447,19.936,18.932,352.508,367.095,337.92,157.081,133.727,58.333,0.647,0.545,0.457,13.4,8.55,347.787,344.166,4.704,3.567,85.906,79.88,100,0.765,0.366,-9553.141,-9704.797,359.085,366.038,352.132,1.247,106.51,42.69,379.008,338.186,391.2,394.1,397,366.8,345.3,323.8,0.366,0.261,0.348,16.6,11.336,5.6,5.35,0.004,0,63.129,63.812,0.049,1041.501,754.727,366.698,361.042,-50.208,-52.168,-57.123,1.298,1.245
8,324.55,325.2,323.2,323.65,324.77,324.87,322.973,325.753,334.329,341.151,355.654,49.393,56.016,36.148,-1.713,-2.457,1.488,-0.523,-0.484,0.125,-25.636,79.192,75.931,61.151,53.43,24.3,8.731,47.617,37.563,43.255,44.309,42.153,46.296,60.433,-7.482,-10.147,324.062,333.223,314.9,116.299,97.496,50,0.432,0.411,0.402,-2.1,0.25,326.297,327.707,0.046,1.716,56.016,56.632,0,0.127,-0.128,-5373.514,-5334.412,324.87,330.92,318.82,-3.593,96.774,-11.52,343.639,307.297,327.733,333.617,339.5,318.133,314.417,310.7,-0.207,-0.284,-0.39,0.15,-1.406,2,4.336,-0.001,0,45.922,43.666,-0.004,-122,-3.773,326.728,322.812,25.662,27.512,28.662,0.822,0.786
10,1731.16,1738.75,1727,1731.1,1715.636,1710.684,1717.752,1735.705,1725.932,1661.224,1658.063,73.888,56.322,109.021,-6.045,-8.209,4.327,1.276,1.197,0.352,162.926,75.718,70.787,74.198,127.43,23.87,20.189,29.313,46.714,63.936,54.083,52.88,11.552,52.517,-28.823,-23.92,1729.078,1782.844,1675.313,84.931,87.945,58.333,0.075,-0.16,-0.377,16.95,-2.665,1731.347,1740.068,1.756,-0.845,56.322,36.504,99.498,0.276,-0.048,-42157.734,-42600.887,1710.684,1717.929,1703.439,-1.21,98.993,54.454,1807.5,1615.565,1792.037,1798.503,1804.97,1725.817,1666.063,1606.31,-0.323,-0.523,-0.499,29.87,-18.221,11.75,20.375,0.003,0.002,46.767,43.461,0.013,2041.602,887.725,1728.444,1702.828,2238.707,2227.937,2228.372,1.201,1.139
10,283.3,284.1,280.5,281.2,281.72,280.585,281.337,283.922,285.467,288.391,289.929,67.224,59.945,81.783,-1.212,-1.644,0.864,-0.089,0.29,-0.352,98.61,61.95,72.307,71.741,91.927,16.891,24.514,34.585,56.388,48.751,45.26,44.204,41.667,76.271,-4.683,-5.308,283.052,291.467,274.637,70.167,71.083,66.667,0.058,-0.094,-0.231,1.45,2.125,283.354,284.633,0.393,-0.371,59.945,41.178,37.783,0.437,-0.181,-8320.794,-8329.97,280.585,288.466,272.704,-1.161,98.358,-26.373,295.816,265.563,286.867,289.133,291.4,279.667,274.733,269.8,-0.528,-0.525,-0.517,1.1,-2.927,3.6,2.389,0,0,46.582,47.469,0.004,61.502,106.694,283.053,280.387,-5.878,-4.298,-4.778,1.023,0.977
10,290.75,292.5,286.9,289,289.2,286.55,279.707,278.192,273.203,271.137,268.193,75.446,71.853,82.631,4.61,3.466,2.289,-0.069,1.704,3.693,75.958,144.459,153.074,138.986,129.659,42.384,2.966,81.675,62.662,62.197,63.384,61.57,23.013,22.727,12.069,6.864,278.448,292.597,264.3,116.352,136.631,58.333,0.433,0.39,0.331,3.7,10.083,276.31,274.307,5.997,5.888,71.853,59.559,0,0.619,0.139,-10174.901,-10197.725,286.55,296.023,277.077,0.321,103.318,-4.986,304.637,268.176,308.333,313.367,318.4,284.433,265.567,246.7,0.402,0.32,0.339,16.35,8.384,5.6,6.261,0.001,0,51.93,53.725,0.01,245.001,555.502,292.391,286.009,-112.608,-111.458,-112.023,1.163,1.13
10,337.4,339,335.4,337.1,338.16,336.62,333.543,331.69,330.504,332.448,332.448,60.533,66.551,48.497,2.328,1.916,0.825,-0.311,0.362,1.415,45.106,140.725,153.381,119.303,101.325,37.186,8.109,75.284,68.344,59.659,64.666,60.83,43.902,31.034,5.838,3.766,332.152,340.687,323.617,129.518,128.416,41.667,0.202,0.314,0.425,0.35,4.533,331.391,330.099,1.659,2.289,66.551,70.491,0,0.426,0.19,-693.303,-664.75,336.62,342.596,330.644,1.094,101.322,-1.561,355.147,318.088,344.133,349.467,354.8,331.833,324.867,317.9,0.668,0.672,0.556,5.5,4.572,3.6,3.127,0,0.003,48.649,53.79,0.015,48.001,209.033,340.21,336.11,-12.95,-12.43,-12.5,0.972,0.925
10,978.6,988.5,973.1,974.2,962.23,954.045,935.215,921.927,914.845,904.052,867.443,84.602,84.729,84.348,17.042,12.993,8.099,1.322,2.652,4.962,145.302,178.913,186.77,165.364,111.184,34.268,9.124,52.141,53.993,74.552,70.495,62.692,19.469,13.125,41.822,25.704,925.858,979.891,871.825,154.082,150.773,66.667,0.582,0.533,0.503,17.85,24.925,918.366,909.44,5.279,4.691,84.729,82.022,68.742,0.804,0.262,-25252.893,-25554.301,954.045,958.754,949.336,1.857,103.652,53.277,1007.611,895.897,1042.15,1052.05,1061.95,968.7,905.15,841.6,0.72,0.554,0.488,48.85,30.832,15.4,15.539,-0.005,0.001,60.332,62.684,0.051,2015.503,1970.654,971.705,952.755,663.441,657.75,644.99,1.077,1.058
11,318.7,321.1,315.7,320.95,321.95,323.755,320.1,316.65,309.188,298.842,287.772,35.979,46.949,14.038,3.468,4.241,-1.546,-0.416,-0.779,0.821,-114.175,129.3,177.889,195.815,156.019,24.236,16.885,59.432,67.735,46.353,53.773,58.131,62.126,38.797,12.578,13.056,317.663,331.021,304.306,133.753,136.335,50,0.149,0.434,0.64,-6.9,-2.358,316.209,313.343,0.187,1.693,46.949,63.632,25.954,-0.246,0.42,-10131.229,-10031.986,323.755,327.825,319.685,-0.513,104.222,-12.859,342.988,305.553,322.8,333.85,344.9,308.2,304.65,301.1,0.504,0.618,0.657,0.6,7.602,5.4,4.907,0.001,0.001,44.886,45.589,-0.012,-280.499,-118.908,324.645,319.255,-104.508,-105.468,-101.728,1.201,1.247
10,453.75,454.4,448.75,453.3,450.51,447.37,439.672,434.722,422.725,410.78,406.323,89.783,90.334,88.682,7.647,6.838,1.617,0.703,1.716,3.651,103.653,181.186,180.241,148.872,135.72,31.212,1.212,89.626,55.99,84.032,77.312,70.851,7.265,4.491,20.596,17.83,436.577,456.273,416.881,156.284,138.672,75,0.801,0.797,0.753,6.65,8.958,432.675,428.544,4.327,4,90.334,88.664,100,0.97,0.484,-11472.994,-11544.038,447.37,451.215,443.525,1.785,104.8,20.341,471.25,421.795,470.3,473.15,476,449.3,431.15,413,0.665,0.627,0.607,18.8,13.746,5.65,4.714,0.003,0.001,66.678,65.468,0.031,592.999,651.65,452.988,448.032,115.492,111.512,108.187,1.377,1.339
11,265.1,266.8,262.1,264.3,267.21,269.105,270.443,271.327,272.702,276.779,281.398,16.116,19.205,9.938,-1.744,-1.039,-1.409,-1.335,-2.107,-2.571,-196.477,87.464,101.535,98.719,95.594,17.456,19.527,21.801,21.897,17.966,30.467,37.54,85.574,87.209,-3.217,-1.894,271.406,277.639,265.172,92.669,92.719,25,-0.434,-0.249,-0.128,-6.3,-4.225,271.968,272.45,-2.472,-1.019,19.205,27.49,0,-0.887,-0.149,-10152.044,-10038.255,269.105,275.912,262.298,-1.877,99.031,-30.196,284.356,254.519,266.7,279.65,292.6,251.45,249.15,246.85,-0.421,-0.053,0.077,-6.7,-2.143,4.7,3.621,-0.001,-0.001,41.893,42.847,-0.028,-480.502,-338.252,268.802,265.618,-96.658,-94.728,-92.983,0.717,0.746
10,395.8,398.25,395.47,398.1,397.52,396.375,391.948,390.478,387.523,385.353,385.386,63.348,71.925,46.193,2.89,2.4,0.979,0.206,0.764,1.81,66.89,139.204,156.445,129.761,117.272,35.45,17.143,47.732,42.699,67.636,68.408,65.655,22.096,22.096,7.802,4.913,390.794,400.204,381.384,106.959,116.113,66.667,0.446,0.473,0.495,1.7,4.4,389.616,388.119,2.975,2.646,71.925,74.794,28.512,0.663,0.279,-1909.109,-1892.671,396.375,402.599,390.151,2.075,101.573,22.172,417.695,374.385,410.197,414.923,419.65,392.547,379.623,366.7,0.623,0.651,0.514,11.5,5.805,2.78,3.375,0.001,0,60.732,61.456,0.01,172.501,250.06,399.459,395.581,81.211,79.837,78.704,1.178,1.186
