6,1257.92,1243.07,1241.35,1255.729,1241.981,1239.672,1232.158,1222.533,1196.739,1152.986,11.689,11.418,0.542,61.99,58.894,68.183,122.853,125.257,0.906,1.542,2.216,151.047,103.244,112.407,124.254,19.74,14.02,21.865,22.336,58.333,66.479,62.094,60.443,18.838,9.558,33.31,33.939,1225.118,1262.097,1188.139,-0.044,0.097,0.215,1.852,1.436,50,25.213,0.182,0.02,-0.136,1605.737,917.7,16.57,18.233,18.49,1230.458,131.823,10.829,15.59,1220.71,1214.525,61.99,58.894,100,0.292,0.224,-26301.266,-26416.729,1239.672,1245.555,1233.788,103.037,191.492,1310.509,1167.951,1287.763,1301.146,1314.53,1238.283,1202.186,1166.09,22.829,17.889,0.002,0,54.812,53.022,1252.138,1231.825,1137.287,1119.537,1121.005
7,387.3,384.45,383.5,387.2,383.02,381.845,385.27,386.805,383.15,373.004,-0.732,-0.617,-0.231,64.855,45.599,103.367,95.361,91.605,1.423,1.05,0.228,93.646,86.138,104.424,140.333,18.967,25.963,19.003,22.124,58.333,62.39,54.556,53.636,37.755,43.387,-2.717,0.959,386.64,396.436,376.845,-0.194,-0.175,-0.16,-1.35,-1.963,57.143,-20.282,-0.264,-0.241,-0.204,535.501,68.072,3.8,4.952,4.898,388.64,23.83,2.85,-2.817,386.375,387.175,64.855,45.599,100,-0.228,0.039,-609.692,-702.619,381.845,387.737,375.953,100.178,40.767,403.691,360.387,397,404.5,412,378.5,367.5,356.5,-5.3,-3.07,0.002,0.001,52.028,47.343,385.661,380.379,60.276,56.046,56.138
6,1583.82,1574.72,1568.25,1573.15,1566.378,1566.656,1590.952,1609.927,1637.252,1653.763,-20.478,-21.537,2.117,55.912,49.113,69.508,61.838,65.123,0.166,0.402,-1.791,66.421,58.359,61.403,83.638,18.304,34.806,47.894,55.642,41.667,48.353,42.031,41.283,41.957,68.172,-61.815,-60.044,1604.694,1687.297,1522.091,-0.016,-0.21,-0.329,-1.233,-2.854,42.857,-32.297,-0.524,-0.569,-0.585,649.426,-154.469,15.57,25.729,41.302,1576.227,19.741,-13.95,7.389,1611.745,1626.496,55.912,49.113,100,0.181,-0.19,-41944.035,-41896.02,1566.656,1571.286,1562.025,96.438,79.527,1658.022,1474.819,1622.867,1646.914,1670.961,1551.026,1503.232,1455.438,-19.64,-45.886,-0.004,-0.001,49.877,48.85,1582.002,1550.753,2126.22,2120.978,2115.606
5,401.25,401.25,391,391.9,398.19,394.68,391.332,390.443,391.81,399.471,2.347,1.419,1.855,69.891,75.25,59.173,119.524,123.443,-1.448,-0.337,0.003,127.259,151.841,122.588,101.61,24.089,12.909,27.517,19.354,50,42.211,49.325,49.616,54.39,51.626,6.154,1.056,391.588,402.251,380.926,0.462,0.4,0.263,1.872,2.437,42.857,29.144,0.022,0.207,0.188,-278,405.447,10.25,5.782,5.331,387.264,34.226,-2.1,8.867,389.251,388.256,69.891,75.25,0,0.691,0.144,-12080.929,-11929.477,394.68,402.109,387.251,100.615,-226.089,417.559,371.935,408.183,418.067,427.95,384.833,371.367,357.9,7.2,3.968,-0.002,-0.002,47.46,56.304,401.549,394.831,17.079,24.279,21.384
7,1233.979,1202.859,1201.2,1232.659,1205.591,1189.347,1169.454,1159.461,1136.334,1129.239,20.697,15.452,10.49,89.543,85.29,98.05,122.023,124.355,2.725,4.057,5.626,180.312,190.121,161.812,127.001,37.949,11.562,36.231,26.156,66.667,82.938,76.474,68.443,1.297,1.149,48.338,33.692,1165.079,1215.049,1115.11,0.624,0.497,0.362,6.467,4.953,64.286,59.236,0.47,0.57,0.541,4331.25,2803.219,32.779,20.047,24.985,1167.382,174.695,50.459,30.726,1152.01,1143.073,89.543,85.29,100,0.698,0.263,-25691.232,-26259.023,1189.347,1195.128,1183.565,103.896,436.221,1254.385,1115.733,1298.546,1309.913,1321.279,1211.246,1135.313,1059.379,74.869,34.42,0.001,-0.002,73.306,67.863,1217.46,1193.722,1090.16,1045.22,1018.984
6,1334.68,1331.7,1320.5,1322.16,1334.924,1332.703,1313.533,1300.118,1270.986,1264.975,16.337,17.044,-1.414,49.109,67.589,12.15,133.544,142.643,-0.946,-0.487,1.067,172.591,179.579,160.783,159.556,36.063,12.531,62.818,58.554,50,44.976,56.276,59.767,43.56,33.33,55.666,49.308,1306.109,1353.577,1258.64,0.391,0.431,0.495,0.911,3.297,50,56.543,0.287,0.49,0.464,-1054.297,453.547,14.18,15.96,23.734,1356.333,8.984,-16.45,12.303,1296.774,1285.633,49.109,67.589,0,0.536,0.4,-84665.602,-84298.977,1332.703,1338.377,1327.029,103.975,-129.495,1406.811,1258.065,1350.94,1382.63,1414.32,1294.09,1268.93,1243.77,11.94,33.556,0.001,0,49.317,55.732,1343.008,1326.84,1847.93,1861.12,1860.859
5,332.9,332.8,326.7,328.3,332.04,332.61,334.082,334.293,336.305,341.775,-1.17,-0.792,-0.757,25.413,28.182,19.875,67.63,59.295,-1.211,-1.537,-1.794,69.437,83.592,99.995,88.391,12.088,36.162,28.749,29.308,33.333,16.992,27.842,35.451,87.302,87.302,-2.367,-1.524,334.304,338.146,330.462,-0.268,-0.149,-0.099,-2.726,-0.761,35.714,-30.247,-0.463,-0.331,-0.191,-431,-195.66,6.3,2.795,1.921,338.073,-183.533,-4.6,-2.2,334.769,335.073,25.413,28.182,0,-0.804,-0.162,-825.565,-730.474,332.61,341.055,324.165,99.375,-112.613,350.735,314.849,331.9,341.9,351.9,319.3,316.7,314.1,-9.2,-1.63,-0.002,0.009,46.461,52.023,333.142,330.938,-18.717,-16.777,-16.862
6,383.8,383.1,382.6,382.7,382.63,383.555,385.522,386.083,384.936,387.604,-1.074,-0.655,-0.836,26.619,22.899,34.058,70.996,67.372,0.002,-0.348,-0.785,66.505,68.236,102.988,137.349,7.366,35.491,69.352,50.247,16.667,28.036,31.976,39.655,78.082,80.952,-2.053,0.027,385.827,390.04,381.614,-0.63,-0.686,-0.66,-0.983,-1.372,14.286,-46.712,-0.622,-0.629,-0.33,-85.498,-150.238,1.2,1.6,2.106,384.844,-57.912,-0.7,-2.692,386.226,386.67,26.619,22.899,72.632,-0.705,-0.166,-2910.632,-2914.682,383.555,387.623,379.487,99.909,1.245,403.636,363.717,384.967,389.433,393.9,378.567,376.633,374.7,-3.8,-2.206,0,-0.001,47.13,46.215,383.489,381.771,75.466,75.776,75.876
6,381.45,381.05,378.9,380.05,381.6,380.08,380.74,380.808,382.058,383.52,-0.159,-0.409,0.501,54.928,56.203,52.38,96.296,85.164,-0.302,0.09,-0.175,86.659,100.612,91.088,84.27,25.665,29.264,10.591,15.955,58.333,44.778,47.018,46.399,58.861,58.861,-1.014,-1.742,380.758,384.436,377.079,-0.113,-0.147,-0.204,-0.066,-0.243,50,-8.652,0.05,0.017,0.009,-3.003,103.242,2.55,2.282,1.839,377.635,12.398,1.2,2.983,380.67,380.983,54.928,56.203,0,0.409,-0.1,-3121.234,-3085.937,380.08,384.406,375.754,99.628,-41.6,400.255,359.979,383.467,388.033,392.6,375.567,372.233,368.9,-0.25,-1.036,0,0,50.928,50.655,382.956,380.244,75.767,76.737,75.787
7,1167.77,1159.37,1155.8,1163.25,1155.748,1145.54,1145.741,1156.498,1206.013,1264.679,-9.688,-16.11,12.844,76.882,64.904,100.836,100.234,100.238,0.843,1.755,1.145,87.863,65.724,50.031,56.649,34.741,6.572,27.525,44.813,66.667,75.836,55.369,42.729,10.719,45.878,-49.018,-65.969,1151.789,1184.168,1119.41,0.483,0.262,0.042,2.128,0.792,64.286,-27.746,0.099,-0.269,-0.508,1770.996,1231.906,11.97,11.01,16.19,1129.291,143.9,23.82,20.658,1159.922,1169.867,76.882,64.904,100,0.713,-0.181,-85431.164,-85662.734,1145.54,1162.862,1128.218,95.046,85.859,1208.023,1082.773,1198.947,1204.443,1209.94,1156.777,1120.103,1083.43,24.24,-18.907,-0.006,-0.003,52.814,48.585,1161.969,1149.527,1631.6,1627.122,1623.918
8,377.25,366.65,364.35,377,367.96,361.805,355.818,349.827,340.491,335.856,7.746,6.231,3.03,85.024,80.656,93.758,199.083,200.682,3.02,4.59,6.813,237.052,180.954,186.784,174.207,37.007,6.89,57.336,52.243,58.333,90.559,86.199,81.116,0.924,0.583,18.923,16.509,351.785,373.667,329.902,0.623,0.568,0.523,6.078,3.977,50,63.965,0.789,0.789,0.747,1519.501,914.248,12.9,5.806,10.941,363.628,169.395,21.15,10.992,348.285,344.493,85.024,80.656,100,0.878,0.402,191.665,-73.936,361.805,368.171,355.439,105.403,231.149,381.887,339.899,394.683,399.067,403.45,368.483,346.667,324.85,21.6,12.573,0.003,0.002,68.694,62.157,371.22,364.7,23.005,13.833,8.636
7,324.25,321.5,320.75,323.5,322.92,324.72,324.277,323.668,329.857,337.875,-0.99,-1.062,0.144,37.259,47.634,16.51,132.91,122.367,0.134,-0.134,-0.227,117.79,128.446,100.193,68.492,19.649,22.632,11.52,12.483,58.333,49.503,48.223,45.958,46.721,47.407,-2.5,-4.769,324.381,329.508,319.253,-0.12,-0.116,-0.068,0.936,-0.304,50,11.521,-0.168,0.224,0.254,-122,-119.614,3.5,4.071,2.564,318.821,-23.665,-3.4,-1.733,324.588,324.845,37.259,47.634,66.42,0.117,-0.095,-5536.172,-5506.419,324.72,330.19,319.25,98.609,20.64,343.014,306.456,328.667,335.033,341.4,316.467,310.633,304.8,3,-1.025,-0.001,0,44.746,47.097,324.792,321.048,28.967,28.627,30.537
5,292,291.9,286,286,292.42,296.185,301.283,305.16,315.692,320.401,-6.503,-5.592,-1.822,8.091,12.222,-0.171,61.056,57.762,-2.381,-3.818,-5.688,45.367,53.006,51.809,60.488,8.002,37.206,60.324,52.223,16.667,9.769,17.868,26.199,100,100,-18.232,-15.577,304.052,319.75,288.354,-0.674,-0.679,-0.669,-6.688,-4.332,21.429,-62.653,-0.632,-0.474,-0.409,-1018.5,-678.729,6.1,3.437,7.849,300.678,-149.774,-10.5,-8.758,307.658,311.035,8.091,12.222,0,-0.906,-0.498,-6720.692,-6541.852,296.185,300.599,291.771,94.593,-154.644,313.635,280.372,290,308.7,327.4,269.3,267.3,265.3,-20.5,-10.878,-0.001,0,31.964,34.504,294.496,290.344,-2.761,2.623,5.591
6,332.8,332.4,331.2,331.6,330.94,329.32,328.927,329.313,329.266,333.399,0.473,-0.056,1.058,76.497,71.536,86.42,122.281,116.212,0.305,0.817,0.782,120.577,102.703,96.363,106.057,26.053,11.545,27.32,40.063,50,68.252,60.929,54.253,26.554,26.554,0.22,-0.712,329.192,332.466,325.918,0.264,0.18,0.058,0.607,0.527,50,14.593,0.34,0.039,-0.11,228,215.806,1.6,2.289,1.637,326.87,134.046,2.7,3.358,328.808,328.946,76.497,71.536,65.906,0.749,-0.009,-816.638,-847.336,329.32,334.148,324.492,99.942,-4.322,346.678,311.529,338.633,340.717,342.8,329.783,323.017,316.25,2,0.111,0,0.003,59.112,58.647,332.143,329.737,-16.847,-16.797,-18.917
6,271.95,269.15,269.05,270.6,272.29,272.485,270.97,272.623,268.891,265.684,0.373,0.63,-0.515,35.005,45.725,13.564,94.444,96.629,-0.621,-0.732,0.047,78.527,100.129,115.643,138.818,17.345,12.052,56.375,48.59,58.333,43.894,47.772,50.335,68.619,73.894,1.984,2.49,271.006,278.54,263.472,0.135,0.206,0.306,-0.661,1.058,57.143,-9.414,-0.073,-0.167,-0.063,-188.498,-82.618,2.9,4.386,3.767,277.491,-108.943,-2,-0.608,271.514,271.262,35.005,45.725,21.558,-0.146,0.121,-10663.104,-10584.186,272.485,276.771,268.199,100.987,-8.31,288.477,257.326,273.667,281.933,290.2,262.267,259.133,256,-1.8,1.343,0.002,0.001,41.676,44.905,274.424,270.156,-125.471,-123.091,-120.921
7,1235.7,1235.06,1227.1,1232.9,1221.748,1209.626,1206.854,1192.673,1180.256,1236.933,12.29,9.906,4.767,85.298,73.897,108.1,138.168,153.383,1.055,1.896,2.531,194.302,190.442,203.927,145.984,30.974,17.456,26.561,34.761,58.333,76.677,70.017,61.29,5.069,3.114,33.514,31.096,1199.261,1236.605,1161.917,0.348,0.216,0.17,1.935,1.21,57.143,42.015,0.643,0.639,0.704,2327.405,1546.026,8.6,14.584,18.672,1190.606,161.331,37.15,20.138,1190.085,1182.846,85.298,73.897,86.912,0.414,0.168,-84061.289,-84374.805,1209.626,1213.374,1205.878,103.008,68.8,1275.639,1139.703,1283.34,1287.14,1290.94,1228.1,1176.66,1125.22,23.4,19.017,-0.001,-0.003,68.036,62.391,1229.38,1214.116,1702.4,1687.694,1672.106
5,1300.74,1287.9,1283.42,1285.78,1281.896,1277.907,1270.279,1257.267,1255.704,1251.745,10.119,8.856,2.526,75.25,75.244,75.262,138.331,137.963,0.195,0.804,1.552,191.112,175.226,130.818,89.788,30.063,12.79,42.087,49.42,58.333,62.74,63.21,59.786,30.4,17.213,26.032,18.564,1263.442,1297.436,1229.447,0.323,0.328,0.395,1.514,1.39,50,53.611,0.478,0.549,0.432,787.305,899.039,17.32,12.761,16.997,1260.821,115.585,0.26,15.497,1257.615,1251.247,75.25,75.244,79.503,0.634,0.252,-85266.383,-85244.969,1277.907,1284.598,1271.216,101.707,18.94,1347.177,1206.57,1328.43,1339.19,1349.95,1279.22,1240.77,1202.32,19.18,17.69,0,0,57.073,62.787,1289.863,1273.929,1813.69,1817.45,1809.935
5,830.1,819.45,801.8,821.05,783.32,757.675,747.975,753.788,796.807,842.305,1.904,-11.817,27.443,82.203,69.076,108.456,111.206,116.737,5.875,8.829,10.167,115.597,70.017,69.046,78.774,32.063,11.229,32.468,23.431,66.667,83.103,66.377,55.302,6.97,6.062,-42.477,-60.472,745.556,801.772,689.34,0.412,0.279,0.17,11.563,5.385,64.286,6.877,0.512,-0.093,-0.315,6337.5,4168.376,28.3,29.896,28.108,721.912,198.431,85.15,42.108,756.119,765.04,82.203,69.076,100,0.743,-0.087,-24125.039,-25130.541,757.675,763.58,751.77,93.977,122.966,807.812,701.204,935.05,947.5,959.95,805.2,687.8,570.4,85.1,-3.162,-0.005,-0.004,58.966,52.664,799.837,766.803,464.427,418.777,404.152
6,312.9,311.25,310.25,312.45,309.67,308.485,304.823,303.715,299.024,289.549,3.279,2.759,1.041,81.402,76.735,90.735,114.068,108.646,0.836,1.621,2.729,133.444,156.957,145.655,134.41,36.019,6.116,52.325,43.055,66.667,74.264,69.004,64.363,4.262,4.012,8.759,6.53,304.165,312.646,295.685,0.536,0.451,0.39,2.983,2.884,64.286,45.303,0.275,0.36,0.344,396.503,344.843,2.65,3.679,4.24,304.202,111.512,1.35,4.783,302.197,300.606,81.402,76.735,100,0.747,0.294,-10198.572,-10226.424,308.485,314.518,302.452,102.603,18.795,325.363,290.857,322.783,324.017,325.25,310.633,299.717,288.8,9.05,5.696,0.001,0.001,62.053,59.885,311.781,307.559,-104.371,-107.441,-108.931
6,1173.65,1143.279,1131.84,1171.179,1159.001,1183.151,1210.662,1211.349,1233.511,1264.775,-19.957,-13.05,-13.815,18.354,14.955,25.151,77.306,74.3,0.874,-1.677,-3.379,62.554,76.263,100.3,78.009,13.663,43.015,61,43.254,25,42.1,37,37.226,68.048,68.048,-39.895,-18.148,1211.116,1274.555,1147.676,-0.704,-0.637,-0.463,-5.577,-6.518,21.429,-47.427,-0.409,-0.372,-0.162,-1197.156,-3300.328,41.81,18.228,31.72,1216.655,-82.58,-27.211,-60.23,1220.83,1226.481,18.354,14.955,100,-0.789,-0.254,-72546.609,-72643.516,1183.151,1191.585,1174.716,97.676,597.927,1255.536,1115.794,1185.939,1271.6,1357.26,1073.229,1046.18,1019.13,-69.18,-32.898,-0.002,-0.001,42.904,35.367,1172.533,1145.47,1871.215,1849.525,1868.191
7,1723.9,1714.4,1681.39,1719.9,1729.408,1690.739,1676.445,1670.268,1743.576,1651.52,4.706,-7.419,24.248,80.533,77.728,86.145,103.279,102.595,-0.313,1.99,3.067,126.516,72.231,63.658,64.522,23.75,26.211,17.724,14.895,50,60.672,56.019,52.12,22.059,16.004,-40.638,-71.946,1665.745,1743.367,1588.124,0.255,0.318,0.322,2.349,3.525,50,32.528,0.308,-0.021,-0.333,2916.101,3627.394,42.51,35.874,38.811,1633.524,57.708,67.47,77.907,1679.863,1685.826,80.533,77.728,14.236,0.548,0.156,-30717.262,-30264.166,1690.739,1696.754,1684.724,96.343,-236.594,1787.743,1582.146,1812.253,1856.407,1900.56,1664.243,1560.387,1456.53,39.47,4.304,-0.004,0.002,69.91,65.445,1750.139,1708.677,2065.073,2042.852,1986.361
5,315.25,314.95,312.25,313.75,313.8,312.155,310.152,312.492,316.214,309.573,-0.127,-1.057,1.86,71.329,71.211,71.564,97.236,96.549,-0.045,0.855,0.671,98.157,104.105,78.844,85.158,25.877,16.446,16.329,23.026,58.333,56.215,53.039,50.853,20.93,43.438,-2.464,-7.102,312.056,323.889,300.222,0.265,0.136,-0.025,3.445,2.696,50,5.72,-0.216,-0.219,-0.293,159.5,275.465,3,4.582,5.917,299.952,66.469,3.35,5.6,311.696,312.634,71.329,71.211,51.624,0.466,0.052,-10476.635,-10478.597,312.155,319.598,304.712,98.256,13.602,329.968,294.21,329.05,333.1,337.15,309.7,294.4,279.1,10.45,-0.36,-0.002,0,49.613,53.877,316.38,311.22,-115.071,-114.351,-114.876
6,1206.3,1201.94,1194.6,1204.35,1211.364,1227.667,1232.859,1229.242,1201.296,1219.429,-1.35,5.204,-13.108,12.948,21.933,-5.023,64.608,66.56,-0.883,-2.245,-2.331,76.042,119.782,123.916,156.198,14.451,37.542,26.288,21.259,25,18.971,33.83,44.829,85.898,85.898,13.806,32.502,1232.562,1260.767,1204.356,-0.345,-0.236,-0.077,-2.654,-1.718,28.571,-11.184,-0.428,0.159,0.421,-2331.702,-2107.373,11.7,12.634,14.103,1244.139,-143.808,-30.68,-33.858,1230.264,1226.343,12.948,21.933,12.159,-0.907,0.159,-85295.391,-84880.797,1227.667,1230.523,1224.811,102.469,-37.128,1297.518,1161.94,1208.9,1270.89,1332.88,1139.76,1132.61,1125.46,-32.83,2.58,0.004,-0.002,42.251,46.347,1218.844,1203.884,1719.46,1721.43,1731.421
6,316.75,316,312,313.6,314.57,319.15,324.665,324.965,324.242,328.802,-3.253,-1.532,-3.441,25.41,18.466,39.298,92.168,84.412,-0.71,-2.15,-3.699,83.749,104.467,120.264,124.678,9.286,35.931,68.923,47.746,25,33.83,35.282,39.664,72.688,80.218,-5.032,0.012,325.587,339.347,311.826,-0.579,-0.684,-0.671,-4.449,-4.367,21.429,-50.653,-0.188,0.084,0.277,-554.999,-641.033,4.75,4.115,6.88,319.534,-101.241,-8.85,-9.3,326.106,326.868,25.41,18.466,63.069,-0.738,-0.196,-5938.868,-5843.305,319.15,326.612,311.688,99.597,8.592,338.168,301.516,320.983,335.767,350.55,299.333,292.467,285.6,-14.6,-5.779,0.003,0,40.144,37.595,317.347,311.793,24.678,23.888,28.723
6,325.8,320.05,319.75,324.1,320.77,316.445,313.098,310.55,303.828,294.894,4.41,3.468,1.885,83.631,78.392,94.109,166.893,170.976,1.294,2.824,3.721,204.337,173.709,140.337,140.486,40.271,6.002,53.776,36.671,66.667,82.2,75.342,69.083,8.673,6.841,10.17,8.233,311.79,322.458,301.123,0.735,0.518,0.354,4.279,3.025,64.286,48.76,0.658,0.65,0.524,765.5,605.784,6.05,3.689,5.334,310.439,129.188,8.6,9.517,309.114,307.254,83.631,78.392,94.396,0.937,0.329,-9982.822,-10085.997,316.445,324.137,308.753,103.487,82.87,333.711,298.072,340.233,342.817,345.4,320.633,303.617,286.6,13.3,6.569,0,0.001,64.32,61.123,323.017,318.523,-96.771,-98.821,-102.186
4,1816.259,1802.69,1778.3,1779.29,1791.782,1814.984,1824.478,1816.376,1708.863,1610.993,10.693,24.737,-28.087,22.131,27.163,12.067,87.197,88.543,-0.95,-2.231,-2.543,97.828,110.165,145.242,187.613,14.121,18.034,15.656,13.822,33.333,39.522,46.22,51.95,89.044,64.725,70.249,115.801,1824.208,1902.282,1746.133,-0.107,0.032,0.142,-6.303,-2.43,35.714,-5.72,-0.191,0.006,0.234,-3569.397,-2931.422,37.959,55.396,39.037,1880.208,-92.585,-54.01,-47.063,1807.954,1793.933,22.131,27.163,6.898,-0.437,0.307,-26017.195,-25671.105,1814.984,1817.136,1812.832,107.24,-73.757,1932.587,1698.774,1820.626,1949.643,2078.66,1662.266,1632.923,1603.58,-119.7,16.341,0.006,0.002,49.444,51.627,1816.644,1766.92,1942.865,1965.46,1974.98
6,329.15,328.6,326.3,327.9,328.6,329.61,332.013,332.995,334.658,340.16,-1.868,-1.527,-0.682,25.937,27.668,22.474,60.308,56.848,-0.266,-0.683,-1.363,60.9,67.959,79.22,91.764,10.897,26.001,57.005,44.17,33.333,28.608,32.32,36.845,80.792,87.692,-3.94,-2.805,332.592,338.566,326.619,-0.513,-0.491,-0.496,-1.753,-1.509,35.714,-41.408,-0.596,-0.591,-0.458,-170.999,-194.386,2.85,2.445,2.987,335.068,-89.997,-1.1,-2.758,333.323,334.204,25.937,27.668,47.568,-0.712,-0.279,-873.239,-854.288,329.61,338.52,320.7,98.951,-4.029,347.497,311.842,329.267,336.113,342.96,320.937,319.453,317.97,-5.85,-3.367,-0.002,0.008,53.391,50.588,330.227,326.973,-16.467,-16.677,-16.812
6,393.1,391.55,388.4,390,390.77,391.865,389.185,383.097,375.753,355.05,4.287,5.183,-1.79,36.139,41.997,24.423,141.687,123.19,-0.258,-0.498,0.895,153.98,157.675,144.411,118.493,22.529,14.254,43.667,57.654,41.667,47.467,55.866,59.644,72.266,27.903,12.597,15.111,385.29,403.401,367.18,0.088,0.223,0.373,-1.813,0.849,42.857,34.095,0.623,0.587,0.489,-186.499,-88.955,4.7,5.412,9.055,397.878,-87.033,-3,-1.883,383.619,380.113,36.139,41.997,14.28,0.031,0.334,255.141,278.853,391.865,395.521,388.209,104.146,3.619,414.007,369.768,394,402.5,411,382,378.5,375,-7.2,8.51,0.004,0.004,48.474,52.015,393.243,388.297,36.605,36.755,38.844
7,292,289.75,289.75,290.75,290.04,290.48,287.64,282.752,276.779,273.351,3.762,4.15,-0.777,51.805,55.671,44.072,130.805,144.054,0.106,0.132,1.988,164.227,159.789,154.171,138.052,19.403,7.463,71.453,77.931,50,59.163,61.262,60.797,45.455,15.69,12.035,12.891,284.21,299.951,268.468,0.088,0.086,0.181,0.293,1.885,50,39.327,0.429,0.399,0.384,26.999,29.624,2.4,3.829,7.871,284.427,48.342,-0.65,0.15,282.877,279.976,51.805,55.671,51.183,-0.461,0.128,-10135.188,-10133.868,290.48,294.923,286.037,104.504,24.227,306.768,274.137,295.167,298.833,302.5,287.167,282.833,278.5,0.85,7.605,0.001,0.001,50.235,54.198,291.738,288.342,-108.921,-107.651,-108.091
6,301,299.9,298.2,300.1,301.75,301.5,297.418,296.328,293.013,285.02,2.38,2.27,0.222,52.447,66.125,25.093,104.928,100.588,-0.621,-0.258,1.278,110.24,154.551,113.929,116.941,31.276,13.066,47.711,39.074,66.667,49.199,55.643,56.889,43.279,34.286,6.254,4.869,296.225,306.09,286.36,0.345,0.408,0.463,2.458,3.494,64.286,41.866,0.144,0.231,0.222,-139.999,89.127,2.8,3.471,4.932,298.743,8.82,-2.35,2.2,295.7,294.317,52.447,66.125,3.814,0.145,0.218,-10383.963,-10312.41,301.5,308.188,294.812,101.882,-3.969,318.202,284.264,307.433,314.367,321.3,292.833,285.167,277.5,7.2,5.562,0.002,0.001,58.499,61.001,303.706,299.794,-117.471,-117.551,-119.436
7,394.5,394.25,388.25,394.5,394.11,390.03,381.405,377.775,370.101,350.906,6.71,5.541,2.337,79.391,81.413,75.347,132.488,118.832,0.161,1.727,4.073,141.578,138.445,104.132,120.474,37.516,8.115,79.603,62.151,58.333,69.924,68.854,66.344,17.891,12.148,15.875,11.182,378.456,399.214,357.698,0.516,0.623,0.674,4.711,5.797,57.143,59.058,0.451,0.319,-0.021,447,668.637,6.25,5.721,10.379,385.633,64.971,6.9,12.125,376.319,373.205,79.391,81.413,26.049,0.638,0.375,393.666,359.429,390.03,396.051,384.009,103.662,55.554,411.92,366.738,411.233,418.067,424.9,385.583,366.767,347.95,17.75,12.355,0.004,0.004,65.809,62.338,397.362,390.858,43.175,37.835,34.68
6,392.2,391.8,390.4,390.7,390,388.275,385.013,382.585,384.284,382.855,2.356,1.573,1.567,82.722,83.277,81.613,142.192,135.298,0.31,0.769,1.808,178.799,112.004,94.772,78.582,35.417,3.385,82.319,76.019,75,76.622,72.646,62.323,15.768,10.795,4.7,2.205,383.263,393.008,373.519,0.878,0.838,0.798,1.944,1.908,64.286,55.325,0.687,0.434,0.071,242.502,291.181,1.8,2.743,4.872,384.986,132.997,3.8,3.55,382.921,381.785,82.722,83.277,33.937,0.926,0.25,-1022.999,-1066.695,388.275,395.969,380.581,100.548,0.256,408.676,367.526,401.1,402.6,404.1,389.6,379.6,369.6,7.45,4.713,-0.001,0,59.748,62.23,391.247,388.753,77.207,76.317,75.007
6,320.3,316,316,317.9,316.47,314.04,316.918,318.172,315.925,306.078,-0.717,-0.873,0.312,64.587,49.595,94.57,99.514,91.907,0.657,1.2,0.239,86.824,75.72,97.287,140.23,21.869,20.28,14.76,12.38,50,65.204,54.137,53.162,49.032,54.857,-3.373,-1.591,317.352,324.941,309.763,-0.103,-0.193,-0.25,-0.031,-1.727,42.857,-40.845,-0.305,-0.422,-0.425,385.999,156.044,4.55,3.821,3.794,317.904,87.945,6.65,3.392,317.812,318.907,64.587,49.595,100,0.669,0.065,-10260.162,-10313.701,314.04,321.877,306.203,99.623,36.482,331.207,296.68,326.133,328.817,331.5,315.383,307.317,299.25,-0.1,-3.412,0,0.001,59.04,53.752,318.042,314.898,-113.071,-113.231,-116.851
9,293.2,288.5,285.5,292.85,296.75,303.375,310.055,297.27,276.764,269.088,3.662,8.388,-9.452,11.477,12.607,9.218,154.411,160.476,-1.747,-4.271,-4.533,144.309,187.092,233.573,256.365,3.883,31.845,43.283,52.659,25,30.775,43.017,52.324,81.392,53.943,22.976,36.044,303.544,338.814,268.274,-0.826,-0.643,-0.388,-7.909,-7.206,21.429,-11.686,0.423,0.62,0.715,-1052.499,-1093.654,7.7,7.357,17.635,317.061,-142.355,-14.9,-15.717,299.075,292.922,11.477,12.607,35.812,-1,0.057,-8688.495,-8414.557,303.375,309.421,297.329,113.27,-28.189,323.857,286.121,295.533,329.017,362.5,257.033,252.017,247,-25.15,6.927,0.011,0.001,36.829,36.642,300.378,293.122,-34.091,-31.511,-25.301
7,326.95,323,323,325.75,324.38,322.915,323.675,328.68,336.172,341.989,-2.991,-4.051,2.12,60.263,57.69,65.408,109.594,92.398,0.2,1.012,-0.032,73.704,57.272,42.904,57.603,23.077,9.596,27.51,55.174,50,58.259,48.827,43.618,28.425,57.958,-11.482,-14.899,326.823,341.632,312.014,0.428,0.168,-0.125,2.469,0.772,42.857,-21.155,-0.399,-0.489,-0.645,283.499,186.326,3.95,4.689,7.405,317.935,74.67,2.25,5.225,328.442,331.358,60.263,57.69,100,0.64,-0.278,-5341.68,-5330.827,322.915,329.271,316.559,95.889,40.797,341.985,304.822,334.067,338.733,343.4,320.567,311.733,302.9,7.85,-5.938,-0.001,0,47.295,44.797,327.111,321.649,28.467,30.547,31.572
